NAME	TITLE	SCORE	
PDXDC2P	pyridoxal dependent decarboxylase domain containing 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:27559]	0.0017310752	
RPS20P10	ribosomal protein S20 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36800]	0.0017292548	
CFAP52	cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053]	0.0017288461	
GDPGP1	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	0.0017247183	
NET1	neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]	0.0017246811	
NR0B2	nuclear receptor subfamily 0 group B member 2 [Source:HGNC Symbol;Acc:HGNC:7961]	0.0017244425	
RASGRF1	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]	0.0017242412	
SPDYE18	speedy/RINGO cell cycle regulator family member E18 [Source:HGNC Symbol;Acc:HGNC:51514]	0.0017230146	
ZNF586	zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]	0.001714664	
PTPRR	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	0.0017137125	
WNT7A	Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]	0.0017125112	
CYP2C8	cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]	0.001710782	
TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	0.0017016523	
ELOBP2	elongin B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39720]	0.0016984683	
CSP2	CS pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54779]	0.0016959714	
PCAT6	prostate cancer associated transcript 6 [Source:HGNC Symbol;Acc:HGNC:43714]	0.0016945957	
DLG5	discs large MAGUK scaffold protein 5 [Source:HGNC Symbol;Acc:HGNC:2904]	0.001694452	
CATIP-AS2	CATIP antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41079]	0.001685062	
SPATA12	spermatogenesis associated 12 [Source:HGNC Symbol;Acc:HGNC:23221]	0.0016830658	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.0016809267	
ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]	0.0016802781	
LINC00578	long intergenic non-protein coding RNA 578 [Source:HGNC Symbol;Acc:HGNC:43807]	0.0016776717	
HNRNPA1P51	heterogeneous nuclear ribonucleoprotein A1 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:48781]	0.0016771707	
PSME2P4	proteasome activator subunit 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:30157]	0.0016679611	
SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]	0.0016658063	
RPL13P8	ribosomal protein L13 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35513]	0.001665662	
GALR1	galanin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4132]	0.0016649098	
NUDT6	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]	0.0016561219	
SMIM34	small integral membrane protein 34 [Source:HGNC Symbol;Acc:HGNC:39601]	0.0016543664	
CUEDC1	CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]	0.0016470621	
CHKB-DT	CHKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:40146]	0.0016436388	
ATOSBP1	ATOSB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54597]	0.0016420064	
EXOC7P1	EXOC7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43871]	0.0016415196	
ATP5MC3	ATP synthase membrane subunit c locus 3 [Source:HGNC Symbol;Acc:HGNC:843]	0.001639611	
C12orf76	chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]	0.0016392736	
AQP4	aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]	0.0016385542	
CHST5	carbohydrate sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:1973]	0.0016381458	
AKR7A3	aldo-keto reductase family 7 member A3 [Source:HGNC Symbol;Acc:HGNC:390]	0.0016371564	
TNS2	tensin 2 [Source:HGNC Symbol;Acc:HGNC:19737]	0.0016369576	
IKBKB-DT	IKBKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:55254]	0.001635694	
GPM6A	glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460]	0.0016342789	
RNU6-195P	RNA, U6 small nuclear 195, pseudogene [Source:HGNC Symbol;Acc:HGNC:47158]	0.0016310681	
ANO4	anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]	0.0016274061	
RNF8	ring finger protein 8 [Source:HGNC Symbol;Acc:HGNC:10071]	0.0016229406	
CR2	complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]	0.001622226	
LRP2BP	LRP2 binding protein [Source:HGNC Symbol;Acc:HGNC:25434]	0.001621797	
ATP6V0D2	ATPase H+ transporting V0 subunit d2 [Source:HGNC Symbol;Acc:HGNC:18266]	0.0016209206	
CUL1P1	cullin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49567]	0.0016157076	
NEU4	neuraminidase 4 [Source:HGNC Symbol;Acc:HGNC:21328]	0.0016122966	
FASLG	Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]	0.0016105078	
CHPF2	chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]	0.0016067914	
EP400	E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]	0.0015959692	
TEPP	testis, prostate and placenta expressed [Source:HGNC Symbol;Acc:HGNC:33745]	0.001595766	
GK-AS1	GK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40255]	0.0015948629	
CDK5P1	cyclin dependent kinase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21261]	0.0015943717	
KARS1P1	lysyl-tRNA synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39207]	0.0015897036	
ECRG4	ECRG4 augurin precursor [Source:HGNC Symbol;Acc:HGNC:24642]	0.0015878187	
ZNF114	zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]	0.0015870207	
EML1	EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]	0.0015866015	
CD3E	CD3 epsilon subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1674]	0.0015778523	
SHBG	sex hormone binding globulin [Source:HGNC Symbol;Acc:HGNC:10839]	0.001575662	
SNORD59A	small nucleolar RNA, C/D box 59A [Source:HGNC Symbol;Acc:HGNC:10210]	0.0015750541	
DEFB109A	defensin beta 109A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:18090]	0.0015721229	
FAM166A	family with sequence similarity 166 member A [Source:HGNC Symbol;Acc:HGNC:33818]	0.0015700401	
PIP5K1P2	phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38068]	0.0015684018	
LINC02154	long intergenic non-protein coding RNA 2154 [Source:HGNC Symbol;Acc:HGNC:53015]	0.0015666824	
INPP5K	inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]	0.0015638969	
MTCO3P12	MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]	0.0015559751	
TSSK6	testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]	0.0015554037	
VSIG8	V-set and immunoglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:32063]	0.0015488033	
TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	0.0015471522	
SMIM24	small integral membrane protein 24 [Source:HGNC Symbol;Acc:HGNC:37244]	0.0015471077	
STX5-DT	STX5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55488]	0.0015433432	
RPL21P51	ribosomal protein L21 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:36081]	0.0015422881	
OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	0.0015418935	
RPL9P32	ribosomal protein L9 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:36418]	0.0015381016	
PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	0.0015365911	
ANKRD55	ankyrin repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25681]	0.001534742	
DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37115]	0.0015338792	
PSORS1C3	psoriasis susceptibility 1 candidate 3 [Source:HGNC Symbol;Acc:HGNC:17203]	0.0015329705	
CYP4F25P	cytochrome P450 family 4 subfamily F member 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:39949]	0.0015305477	
SOX6	SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421]	0.0015298561	
ZNF277	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	0.0015280056	
CDK5R1	cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775]	0.0015263788	
SLC22A14	solute carrier family 22 member 14 [Source:HGNC Symbol;Acc:HGNC:8495]	0.0015263732	
HLA-DOB	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]	0.0015260221	
LINGO4	leucine rich repeat and Ig domain containing 4 [Source:HGNC Symbol;Acc:HGNC:31814]	0.0015187657	
SSPOP	SCO-spondin, pseudogene [Source:HGNC Symbol;Acc:HGNC:21998]	0.0015163572	
MIR641	microRNA 641 [Source:HGNC Symbol;Acc:HGNC:32897]	0.0015159645	
SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	0.0015152731	
RPL15P22	ribosomal protein L15 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36933]	0.0015144338	
RAPGEF3	Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]	0.0015108882	
PLPP4	phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]	0.0015059123	
NUP37	nucleoporin 37 [Source:HGNC Symbol;Acc:HGNC:29929]	0.0015056857	
LINC00852	long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]	0.0015056254	
RPS3AP5	RPS3A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23744]	0.0015041907	
NUDT13	nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827]	0.0015032653	
CA9	carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]	0.0015032623	
MED30	mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]	0.0015021327	
ANKK1	ankyrin repeat and kinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21027]	0.0015005599	
RBM34	RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]	0.0014994745	
CSNK1A1P1	casein kinase 1 alpha 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30446]	0.0014973547	
TUBA1C	tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]	0.0014944257	
TMA16P1	translation machinery associated 16 homolog pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43780]	0.0014877312	
ZDHHC20-IT1	ZDHHC20 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:39900]	0.0014863284	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	0.001485311	
UBA52P5	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:36993]	0.0014832617	
PRELID1	PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255]	0.0014826787	
TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	0.0014809798	
CCNE2	cyclin E2 [Source:HGNC Symbol;Acc:HGNC:1590]	0.0014808349	
RSU1P1	Ras suppressor protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31114]	0.0014760683	
MAP3K20-AS1	MAP3K20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27935]	0.0014741025	
CDC27P1	cell division cycle 27 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38091]	0.001473891	
AGGF1P1	angiogenic factor with G-patch and FHA domains 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38051]	0.0014735823	
SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48 [Source:HGNC Symbol;Acc:HGNC:21368]	0.0014732317	
RPS20P4	ribosomal protein S20 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:10407]	0.001467849	
FGF9	fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]	0.0014619116	
TMSB10P1	thymosin beta 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41949]	0.0014595927	
ZNRF2P2	zinc and ring finger 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42793]	0.0014559152	
POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:35448]	0.0014532577	
FAM86C1P	family with sequence similarity 86 member C1, pseudogene [Source:HGNC Symbol;Acc:HGNC:25561]	0.0014510481	
ZPLD1	zona pellucida like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27022]	0.0014498831	
ARHGEF26-AS1	ARHGEF26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41048]	0.0014476598	
RPS27P13	ribosomal protein S27 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36203]	0.0014430226	
ACTBL2	actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]	0.0014429279	
GOLGA8R	golgin A8 family member R [Source:HGNC Symbol;Acc:HGNC:44407]	0.0014427628	
RPL5P18	ribosomal protein L5 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36640]	0.0014417182	
SPTLC3	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	0.0014416983	
NBPF20	NBPF member 20 [Source:HGNC Symbol;Acc:HGNC:32000]	0.0014412819	
ENSG00000226706	novel transcript	0.0014412054	
CCDC122	coiled-coil domain containing 122 [Source:HGNC Symbol;Acc:HGNC:26478]	0.0014402726	
HNRNPABP1	heterogeneous nuclear ribonucleoprotein A/B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48744]	0.0014397618	
THBS3-AS1	THBS3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40582]	0.0014358087	
NADK2-AS1	NADK2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41143]	0.0014355211	
CA4	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]	0.0014334472	
FCGR3B	Fc gamma receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]	0.0014330427	
CCDC158	coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]	0.0014310126	
ARMH1	armadillo like helical domain containing 1 [Source:HGNC Symbol;Acc:HGNC:34345]	0.0014305647	
MTRF1LP1	mitochondrial translational release factor 1 like pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50611]	0.0014255579	
KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]	0.0014247575	
RPS8P10	ribosomal protein S8 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:35628]	0.0014241161	
CYCSP34	CYCS pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:24408]	0.0014224964	
TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	0.0014218616	
DYNLT2B	dynein light chain Tctex-type 2B [Source:HGNC Symbol;Acc:HGNC:28482]	0.0014200023	
TTC12-DT	TTC12 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55508]	0.0014198249	
RAB28P5	RAB28, member RAS oncogene family pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:51547]	0.0014192298	
ZBTB22	zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085]	0.0014171203	
EFCAB15P	EF-hand calcium binding domain 15, pseudogene [Source:HGNC Symbol;Acc:HGNC:55140]	0.0014154597	
CNTRL	centriolin [Source:HGNC Symbol;Acc:HGNC:1858]	0.0013998909	
CPO	carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]	0.0013964567	
TAF5L	TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]	0.0013962351	
VENTX	VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]	0.0013962182	
INTS6-AS1	INTS6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42691]	0.0013959574	
KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27877]	0.0013957337	
ADAT2	adenosine deaminase tRNA specific 2 [Source:HGNC Symbol;Acc:HGNC:21172]	0.0013941238	
BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13229]	0.0013925905	
RPL13AP14	ribosomal protein L13a pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36360]	0.0013903178	
GRIK1-AS1	GRIK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:16458]	0.0013889339	
RPL21P80	ribosomal protein L21 pseudogene 80 [Source:HGNC Symbol;Acc:HGNC:35697]	0.0013880739	
SLC25A14P1	solute carrier family 25 member 14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43856]	0.0013869609	
FAM157A	family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]	0.001386726	
LINC01678	long intergenic non-protein coding RNA 1678 [Source:HGNC Symbol;Acc:HGNC:52466]	0.0013861654	
HLF	HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]	0.0013841774	
AMZ2P2	AMZ2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38072]	0.001382724	
GPATCH11P1	GPATCH11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42659]	0.0013802296	
ANKRD20A4P	ankyrin repeat domain 20 family member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:31982]	0.0013798379	
PGAP3	post-GPI attachment to proteins phospholipase 3 [Source:HGNC Symbol;Acc:HGNC:23719]	0.0013775224	
GAPDHP35	glyceraldehyde 3 phosphate dehydrogenase pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:37789]	0.0013767356	
GPR61	G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:HGNC:13300]	0.0013728727	
GOT1-DT	GOT1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55848]	0.0013694154	
RPS15A	ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]	0.0013683358	
CYP3A7	cytochrome P450 family 3 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:2640]	0.0013662464	
KLLN	killin, p53 regulated DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:37212]	0.0013662257	
TMEM71	transmembrane protein 71 [Source:HGNC Symbol;Acc:HGNC:26572]	0.0013650277	
SNORA60	small nucleolar RNA, H/ACA box 60 [Source:HGNC Symbol;Acc:HGNC:32654]	0.0013647826	
ZNF302	zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848]	0.0013647194	
PFDN1P1	PFDN1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56382]	0.0013625915	
STMN4	stathmin 4 [Source:HGNC Symbol;Acc:HGNC:16078]	0.001361864	
SPDYE21	speedy/RINGO cell cycle regulator family member E21 [Source:HGNC Symbol;Acc:HGNC:51517]	0.0013615495	
FAM149B1P1	family with sequence similarity 149 member B1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31735]	0.0013606203	
ZNF248-AS1	novel transcript	0.0013582375	
FOXO6-AS1	FOXO6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41066]	0.0013577718	
CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26847]	0.0013573966	
RPL31P38	ribosomal protein L31 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36834]	0.0013569781	
TMEM147-AS1	TMEM147 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51273]	0.0013550204	
SOCS1	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383]	0.0013546895	
TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	0.001350023	
RPS13P3	ribosomal protein S13 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36866]	0.0013478729	
CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	0.0013470206	
RPL13AP18	ribosomal protein L13a pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36593]	0.001345782	
NFYBP1	NFYB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54604]	0.0013354734	
ENSG00000202335		0.0013343317	
CTNND2	catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]	0.0013312077	
EMC1-AS1	EMC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54050]	0.0013290412	
SLC16A8	solute carrier family 16 member 8 [Source:HGNC Symbol;Acc:HGNC:16270]	0.0013280056	
TMEM217	transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]	0.0013267095	
PMS2P12	PMS1 homolog 2, mismatch repair system component pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:13641]	0.0013233959	
DRD4	dopamine receptor D4 [Source:HGNC Symbol;Acc:HGNC:3025]	0.0013147093	
TNIP2P1	TNIP2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54936]	0.0013114825	
VDAC1P7	voltage dependent anion channel 1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:37482]	0.0013098071	
ZGPAT	zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]	0.0013088419	
SIKE1	suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]	0.001307781	
CCNJ	cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]	0.0013077158	
OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]	0.0013063115	
SCMH1-DT	SCMH1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55675]	0.0013054713	
SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	0.0013052834	
NLRC3	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]	0.0013049635	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	0.0013043486	
PPP1R16A	protein phosphatase 1 regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941]	0.0013038261	
PLAAT1	phospholipase A and acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14922]	0.0013030446	
SLFNL1	schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]	0.0013020376	
UBA5P1	novel pseudogene	0.0012999845	
RPL28P2	ribosomal protein L28 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:36234]	0.0012999222	
CCNJP1	cyclin J pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22512]	0.0012997768	
DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]	0.001296578	
KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	0.0012960649	
TRBJ2-2P	T cell receptor beta joining 2-2P (non-functional) [Source:HGNC Symbol;Acc:HGNC:12170]	0.0012957004	
GOLGA8G	golgin A8 family member G [Source:HGNC Symbol;Acc:HGNC:25328]	0.0012937135	
GNG13	G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]	0.0012866494	
SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]	0.0012856785	
ANXA13	annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]	0.0012855127	
RNASEH2B-AS1	RNASEH2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39967]	0.0012844309	
LINC01165	long intergenic non-protein coding RNA 1165 [Source:HGNC Symbol;Acc:HGNC:49534]	0.0012840929	
ZNF600	zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951]	0.0012831574	
FAM210CP	family with sequence similarity 210 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:44938]	0.0012823885	
TRAF1	TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]	0.0012814075	
PRPF8	pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]	0.0012781409	
MESTP3	mesoderm specific transcript pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38553]	0.0012736184	
RIPOR1	RHO family interacting cell polarization regulator 1 [Source:HGNC Symbol;Acc:HGNC:25836]	0.0012691766	
SAPCD1-AS1	SAPCD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39824]	0.0012681892	
EIF4A2P2	eukaryotic translation initiation factor 4A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45099]	0.0012676123	
ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	0.0012670197	
FMR1-IT1	FMR1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41333]	0.0012663172	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	0.0012659344	
OMG	oligodendrocyte myelin glycoprotein [Source:HGNC Symbol;Acc:HGNC:8135]	0.0012657914	
TMC2	transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527]	0.0012654249	
GHRLOS	ghrelin opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:33885]	0.0012634989	
GJD4	gap junction protein delta 4 [Source:HGNC Symbol;Acc:HGNC:23296]	0.0012627081	
KRT8P8	keratin 8 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:33362]	0.0012625942	
MAPKBP1	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]	0.0012603807	
RN7SKP74	RN7SK pseudogene 74 [Source:HGNC Symbol;Acc:HGNC:45798]	0.0012591397	
ANKRD36BP2	ankyrin repeat domain 36B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33607]	0.0012588009	
RFLNA	refilin A [Source:HGNC Symbol;Acc:HGNC:27051]	0.0012534757	
ALG1L9P	ALG1 like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:44378]	0.0012531971	
FOXQ1	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]	0.0012519086	
FAM222A-AS1	FAM222A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28223]	0.0012510017	
ODCP	ornithine decarboxylase pseudogene [Source:HGNC Symbol;Acc:HGNC:8110]	0.0012502816	
RPL7P6	ribosomal protein L7 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:32430]	0.0012498847	
RPL39P15	ribosomal protein L39 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:35856]	0.0012498085	
RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	0.0012474613	
